"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000257337",95.363921808876,-0.0319824861190935,0.168570508738697,0.821696558509888,0.914994567988753
"ENSG00000257354",12.8079367554741,0.0737721082037627,0.279583936515567,0.605878127849415,0.785436135743547
"ENSG00000257365",108.502786973976,-0.250020072135491,0.193989795251227,0.110870015116229,0.267908964890643
"ENSG00000257410",10.5983671008854,0.120944397365667,0.309934474183562,0.348297222666464,0.569997111465598
"ENSG00000257433",15.5293331566327,0.106129349804276,0.281013455936291,0.478937644523755,0.688520781763688
"ENSG00000257511",37.6523241791966,0.177385710810655,0.255386328646646,0.295712977703141,0.518176811103509
"ENSG00000257513",9.50309875554482,-0.0508353220152202,0.287842016209119,0.687850994207243,0.838415672825335
"ENSG00000257542",207.059588926516,0.537949939816619,0.212372194097467,0.00221418990242424,0.0120678803351831
"ENSG00000257551",12.706453580659,-0.174640588736827,0.32108326274984,0.246739793374698,0.462177608447684
"ENSG00000257556",23.4303404485828,-0.207137890373158,0.292050124685335,0.228022704085257,0.438653622000572
"ENSG00000257573",8.57980988459136,-0.0201585303706299,0.283996448172089,0.872950421506682,0.938750662993189
"ENSG00000257576",18.6923551367071,-0.0730911162199988,0.261940573817889,0.633034668639986,0.804490647120699
"ENSG00000257594",16.2038577187542,0.0215958856199654,0.270029337156806,0.877883702657086,0.941842260604887
"ENSG00000257605",12.572335363251,-0.00976539137990462,0.269907708225361,0.943369699814683,0.973823694602505
"ENSG00000257621",398.848169679441,-0.138631468181429,0.116932607424359,0.202106818381856,0.405446529857599
"ENSG00000257674",12.2762754376534,0.206927590048015,0.336818503618165,0.191304586100316,0.391820702733041
"ENSG00000257698",83.0922427442252,-0.260063476003087,0.195605638330047,0.100049516987748,0.248305934489107
"ENSG00000257702",64.4724906047033,-0.43828706021206,0.239661246482148,0.0184856763612942,0.0691587657556443
"ENSG00000257704",120.87888167368,0.0628844866233923,0.167497262093122,0.66766084387215,0.825579559212429
"ENSG00000257727",24.5278147720641,0.1280172710497,0.258808029410641,0.433780070433064,0.650670105649596
"ENSG00000257732",44.5049951748369,0.731296903354586,0.334167884770647,0.00301650248273893,0.0156590163289131
"ENSG00000257742",156.314844809394,0.0913991192955539,0.158849446348232,0.506509765091804,0.710142763547792
"ENSG00000257773",103.528332097716,-0.202142151174054,0.199037580879252,0.199374108309916,0.401896356311353
"ENSG00000257800",11.6366718781693,-0.0405498245048995,0.292840423498171,0.714098599285377,0.854693520390892
"ENSG00000257815",17.1392990821212,-0.0945717222117051,0.266386409297894,0.542227549889931,0.73881842512096
"ENSG00000257851",8.88960743145767,-0.0736961066749282,0.290550117076079,0.575327268211728,0.763690674965429
"ENSG00000257877",20.086891524844,0.183706962887033,0.299358791711078,0.264512272201268,0.482771986082948
"ENSG00000257896",7.53887003908717,0.0649478955250362,0.292470057888672,0.609198222351577,0.78770967652098
"ENSG00000257923",3344.09398756314,0.186300102356419,0.0894456536692508,0.0293270367667034,0.0991871820216444
"ENSG00000258016",41.5853351878379,1.27677079991082,0.318949541228991,4.26694470368455e-06,4.73357047475594e-05
"ENSG00000258056",101.663100913469,-0.361060298613487,0.199463162717215,0.0269502568517282,0.0927361523349123
"ENSG00000258057",15.5595491834995,-0.0643922247084144,0.283047513053064,0.627750580956488,0.800780064685156
"ENSG00000258130",52.4881035084322,-0.691476095405492,0.283227486489352,0.00184934874590346,0.0103548555286821
"ENSG00000258150",47.9683795833175,-0.616729219353814,0.297737380140045,0.00546693329530364,0.0258046714928496
"ENSG00000258199",23.3222568435387,-0.0301980471744293,0.244962273351016,0.844622199948941,0.925591788336633
"ENSG00000258289",1404.58915088789,0.110627539686964,0.087242393489109,0.187418623088358,0.386625167032242
"ENSG00000258297",103.476784487772,-0.147382400093508,0.169881911672716,0.304919600090321,0.52760062932581
"ENSG00000258301",13.5585988524048,0.0873775198807459,0.280393395487523,0.54760746903907,0.743372471368319
"ENSG00000258308",21.9863111568564,0.112266355105192,0.262846970048199,0.483161798714148,0.691730014801994
"ENSG00000258311",36.4258491097585,-0.3040334786427,0.274135954683311,0.103035248178809,0.253780495514325
"ENSG00000258357",18.3727401662382,-0.142615970380719,0.277056526207167,0.377305856347751,0.597953398772658
"ENSG00000258366",8.41071545349568,-0.100758201581707,0.305255397017349,0.41618125865412,0.635029263153825
"ENSG00000258376",37.1918089378147,0.0241395026516865,0.231886441587821,0.87900113535419,0.942614554299441
"ENSG00000258399",43.4533396367512,-0.478084198407601,0.291354977613402,0.0212091126095014,0.0769641625177957
"ENSG00000258405",20.877606453477,-0.119441515297914,0.278266540582748,0.436094220014456,0.652675434796485
"ENSG00000258427",25.8832590169002,-0.108385184556593,0.256844565216801,0.496595962992649,0.702301619735254
"ENSG00000258441",165.257160467281,-0.267979479348305,0.169325981313361,0.0627570578447668,0.17613621435679
"ENSG00000258457",8.35133957863794,-2.00648606650875,0.859248222740474,0.000825797596787905,0.00518341033142665
"ENSG00000258461",15.7281340944119,0.0756039966399934,0.268127987744727,0.616914282191875,0.792745600252137
"ENSG00000258469",9.09872254914161,-0.0510234343398675,0.283884696056688,0.700284266456073,0.847016812630638
"ENSG00000258472",15.1415495886788,0.0624500639087031,0.265296356359227,0.680113034602727,0.834355109570288
"ENSG00000258477",191.119449449356,0.301851105015118,0.153322446225956,0.0253827513024833,0.0886100421994137
"ENSG00000258484",84.3458957010539,0.362913755532624,0.23131308916352,0.0408093075152354,0.127835271333115
"ENSG00000258486",330.898013975281,0.0155625289661842,0.188015151933945,0.907854584681657,0.956134931002067
"ENSG00000258488",20.5028614096293,-0.0334114797468426,0.250233273858363,0.828267246663371,0.91835403698726
"ENSG00000258498",336.217898427384,0.417101610581936,0.171616558404705,0.00490025070347878,0.0235586792221709
"ENSG00000258559",15.2474430390801,-0.118602558896918,0.280844465128143,0.439824268406688,0.655099005256546
"ENSG00000258568",12.604392622026,-0.0352912758901273,0.271511756342988,0.798803655621295,0.901577432083865
"ENSG00000258608",16.5877961767396,0.0557634566571874,0.266530917943145,0.706320853473912,0.850598714480302
"ENSG00000258634",215.854268140786,-0.0836397094112223,0.148656481092033,0.52278211895095,0.722744277474645
"ENSG00000258645",20.0521041972244,0.00303372836999666,0.248704176639173,0.984335756885574,0.992046895079431
"ENSG00000258655",13.9317653314816,-0.134863672404221,0.305439725180144,0.338733069807663,0.560828900422131
"ENSG00000258682",13.9245319210542,0.00463187031329044,0.264258826289858,0.975603209307928,0.987563943987458
"ENSG00000258684",33.7060436310788,-0.165069740069302,0.254583768718804,0.326043597910485,0.548451201188163
"ENSG00000258701",39.5694836205986,-0.175021464739459,0.251763080889652,0.299541597284272,0.522117013897366
"ENSG00000258708",11.4781975131337,-0.140948535479785,0.302333165934805,0.343174718684965,0.565180870427278
"ENSG00000258727",9.42543750835347,-0.0815790007013148,0.290892114506542,0.541204510286554,0.738151713734027
"ENSG00000258734",15.7931022670666,0.0803976878957836,0.271309919144981,0.591291807603766,0.774757527158701
"ENSG00000258738",29.7333922961917,-0.010400297270492,0.23039055892938,0.945605310844085,0.97460158944715
"ENSG00000258741",19.038439000251,0.0450102884485237,0.257494936126024,0.765841937922909,0.885171542661973
"ENSG00000258768",19.6516353345306,-0.0811466757295237,0.257611610114009,0.603492698054144,0.783965289183753
"ENSG00000258780",44.5927835321295,0.00217765361943293,0.228753433842973,0.992281454006791,0.996605120473051
"ENSG00000258793",9.89870563395525,-0.342234155942112,0.476133804656355,0.0608838328427267,0.172192926015319
"ENSG00000258824",12.6693896331873,-0.0320404017553149,0.283496299073926,0.795996459422624,0.900562904122835
"ENSG00000258839",53.5162369285714,0.236784124894135,0.234272028211322,0.168448312805991,0.361013893184972
"ENSG00000258890",360.696087800999,-0.143616427370287,0.140103910326931,0.248607169643585,0.464104003082669
"ENSG00000258920",28.3518575701706,0.0101582479932773,0.240397859292967,0.948833535229841,0.97647269880276
"ENSG00000258947",13.9076265584258,-0.264561084235404,0.359099957311928,0.133603440123909,0.30701781948164
"ENSG00000258955",10.1341188481887,-0.138491315107414,0.305883376101947,0.340510223582233,0.562747228696548
"ENSG00000258985",26.4365894168227,0.0109025088023394,0.256010689887699,0.943817424024601,0.973915313710566
"ENSG00000259030",30.4402990955521,-0.265801851260913,0.295002610350508,0.146710060714337,0.327954586321111
"ENSG00000259032",93.5419881142563,-0.169981234071001,0.181960361465503,0.2568054197326,0.473960450175145
"ENSG00000259065",41.9076168971425,-0.0208285436800886,0.240056748783273,0.890505527341439,0.948221871668433
"ENSG00000259071",30.9470778300094,0.728768513572862,0.355083469917949,0.00423074037013598,0.0208781942262197
"ENSG00000259086",59.6747877015278,-0.212525530599951,0.237534259725105,0.206260569857108,0.410837784127288
"ENSG00000259091",12.8170311317879,0.101311812244464,0.290910087426977,0.472134261436016,0.682122416887971
"ENSG00000259116",8.01919111089701,-0.0254131552052366,0.289528013041036,0.827008220744247,0.917571094496023
"ENSG00000259134",8.79588329453017,0.0376491551378145,0.319562920789074,0.167412580692293,0.359660736462044
"ENSG00000259137",21.0052630454227,-0.0117639408420246,0.248821359587962,0.93948698438421,0.971992144681775
"ENSG00000259146",12.6060533788049,-0.495173984837813,0.599205656814572,0.0319479007011888,0.10597788527622
"ENSG00000259169",93.7167941404695,0.01821710235173,0.172940711183621,0.90099613570796,0.953387647807275
"ENSG00000259207",73.791200246304,0.332713477694665,0.238821809485959,0.0620413849384265,0.17469270859147
"ENSG00000259236",16.7214796250265,-0.638984707126699,0.551677670650827,0.0191706089501152,0.0712532549803872
"ENSG00000259243",65.0230649944878,-0.155272624466919,0.198518903178546,0.322327007281872,0.545405690543429
"ENSG00000259250",15.891395687329,-0.00678302086177031,0.262237752897647,0.961470642840576,0.981423380376374
"ENSG00000259291",15.8485581895151,0.167435889760272,0.307137989756475,0.28065391987141,0.501316591775472
"ENSG00000259295",335.455103866941,-0.304336738866035,0.127472897519055,0.00937439843580428,0.0400663189391212
"ENSG00000259318",13.7347639881784,-0.259739186835862,0.389389738138487,0.106031505135418,0.25904590891026
"ENSG00000259319",12.083932795224,-0.937741926914558,0.779225845108509,0.00843537022492362,0.0368399885757242
"ENSG00000259328",67.9506014307817,-0.372239716875991,0.234651340455498,0.0380695174117913,0.121174091094378
"ENSG00000259330",82.1099713125069,0.215103608533232,0.21685603124068,0.190998401815824,0.391600129446614
"ENSG00000259343",13.2000810612809,-0.273972308806185,0.37198708332503,0.122138630278454,0.287673861505294
"ENSG00000259345",13.0239060551349,0.254042247888366,0.369697639796499,0.130821010489132,0.302508776658441
"ENSG00000259363",55.2437712734941,-0.0659856115330925,0.218625135580176,0.67668480958541,0.831563206210993
"ENSG00000259366",38.9638277696003,-0.111962562234677,0.229073612183764,0.490661545862448,0.698005127588347
"ENSG00000259387",27.8119374087533,0.367582884413864,0.330925844340488,0.069833831978554,0.190744284976314
"ENSG00000259388",10.4044339574761,0.0175558583386251,0.275201528389398,0.899791656546012,0.95301874825984
"ENSG00000259401",14.3872955685029,0.0563936583890325,0.269264020782965,0.700777548724018,0.847108170253917
"ENSG00000259404",17.7883410312882,-0.0448914895837916,0.26544607486807,0.758225196088936,0.880101231976553
"ENSG00000259414",20.6441379465097,-0.108986227458698,0.262537704074171,0.492543319635025,0.699355482236455
"ENSG00000259424",11.8471171618287,0.13517903014442,0.296967228447212,0.367935548933422,0.588060546064372
"ENSG00000259426",29.0594557003501,1.42523941769649,0.537837830835851,0.000244928691015848,0.00179542250711087
"ENSG00000259429",28.4527427457724,-0.284000597111677,0.312602548581153,0.127558370417909,0.297033634833115
"ENSG00000259431",85.2549063381844,-0.339440087290174,0.206354614408129,0.0406084578229047,0.127446665285349
"ENSG00000259448",9.63272393486214,1.45197456016772,0.728452747094843,0.00194490756129407,0.0107879966200657
"ENSG00000259456",18.6435030649521,-0.258996373697348,0.340943095483094,0.144527546403029,0.324395342183482
"ENSG00000259472",86.6274015978505,-0.483451602436937,0.239744458274789,0.0102100131765812,0.043028283057019
"ENSG00000259479",60.2610817475383,-0.201125621198382,0.209245380821472,0.21514801326135,0.422645418696976
"ENSG00000259480",244.303583596319,0.0904638071555414,0.136379226184639,0.463614339461101,0.675123615072864
"ENSG00000259494",75.1287589805684,0.041108447652479,0.185531405127837,0.785556167417541,0.895650601433189
"ENSG00000259498",41.6843079510568,0.474193007095342,0.431060324045947,0.0324717092863697,0.107201210924327
"ENSG00000259511",16.8273346666994,-0.0350514903466171,0.271661033355117,0.798864299363274,0.901577432083865
"ENSG00000259520",13.3825159468913,-0.238074573063627,0.361291066950729,0.147226439536522,0.328675005454414
"ENSG00000259523",10.3104072161595,-0.00635506275041287,0.27758442409058,0.960261680722196,0.981070109164342
"ENSG00000259562",16.9702796324096,-0.152214740655512,0.293382487217313,0.333072360394176,0.555204829886275
"ENSG00000259570",19.3570324698742,-0.174247612998909,0.28552767306077,0.295747958525758,0.51818339523791
"ENSG00000259583",70.0018621018959,-1.00641100018602,0.243131649492594,3.10809476446129e-06,3.5233566059426e-05
"ENSG00000259605",11.4032982085629,-0.286702189638067,0.402412974518867,0.0980610990203838,0.244247636101199
"ENSG00000259612",9.56535536565926,-0.0713242732414176,0.2849947150507,0.602087069482519,0.783090674383377
"ENSG00000259613",11.7855916723196,-0.208721785787492,0.337673062365734,0.193546372131163,0.394542433712549
"ENSG00000259623",102.895558839847,-0.020701192545382,0.187548190649228,0.888958877173521,0.947542340186769
"ENSG00000259649",23.2584152326299,0.132311543347385,0.276390228810304,0.401796372073756,0.621779994149113
"ENSG00000259658",50.8282711823771,0.0568584201979812,0.205409121435265,0.719057391767014,0.857967968492729
"ENSG00000259660",199.485778506195,-0.975779069120952,0.198223181976876,6.96932796638584e-08,1.06897381635988e-06
"ENSG00000259668",11.8857954394369,-0.119702534190479,0.311010524161567,0.336860996040123,0.558898700031699
"ENSG00000259673",141.877653635254,0.879009564871324,0.192395049155137,5.35485949564072e-07,6.99754246804204e-06
"ENSG00000259683",56.5517242935376,-0.0657634233507576,0.208427901918356,0.670574458079861,0.827555827397475
"ENSG00000259684",9.89196693909934,0.122532520782917,0.30880632549497,0.357706453668903,0.579053257764966
"ENSG00000259705",15.0265503695174,-0.021715877943779,0.268012010293466,0.876207514037202,0.940834621050815
"ENSG00000259706",8.5568230527682,-0.0239769896392057,0.282072249025192,0.852192899824023,0.929359532493067
"ENSG00000259715",21.883968608477,-0.196383384542094,0.296598538068943,0.244935522850982,0.460148283590095
"ENSG00000259721",108.403255804968,-0.48702778780986,0.260947234715984,0.0126323612603471,0.0509345644987172
"ENSG00000259726",187.231076740376,-0.44144312345425,0.199992065023763,0.00753877831816019,0.0336598237740615
"ENSG00000259728",63.2280466477693,0.250365759117612,0.229036457946528,0.142674370698796,0.32135701352463
"ENSG00000259758",1095.45169401435,0.695429765167067,0.136430462601916,5.07106451068693e-08,7.99234440829632e-07
"ENSG00000259774",14.4091597022664,-0.355479387245992,0.411899784072768,0.0759059704792151,0.202237194746035
"ENSG00000259775",9.69217583382764,-0.103857878012741,0.294318031967639,0.458301248210211,0.670953882350076
"ENSG00000259781",1060.32048801517,-0.173263052190343,0.113324562898627,0.0996834125494539,0.247656574052505
"ENSG00000259785",25.6738215642464,0.426582915604567,0.362508886560094,0.0480281894566189,0.144921971496942
"ENSG00000259790",22.7992563166021,0.295427571510833,0.319701099913675,0.120051938799951,0.284066313617399
"ENSG00000259806",66.683605027857,-0.0779427264632561,0.203176690727129,0.617005797479085,0.792755616726013
"ENSG00000259807",114.702002241772,-0.734850716362753,0.25721742893209,0.000464358406191138,0.00313910065545749
"ENSG00000259820",49.4718688574865,0.245093390387746,0.235495531134172,0.155790755775386,0.341500909106895
"ENSG00000259826",13.3260999518478,0.0225428230784742,0.266757880753366,0.878076704891241,0.941848614207823
"ENSG00000259834",34.8619726678988,-0.58014073744629,0.470341920687082,0.0189401179789388,0.0706201298536212
"ENSG00000259838",24.5858360278914,0.0726423392572778,0.251340895215319,0.645642577325189,0.812214362128098
"ENSG00000259845",34.626628657932,0.0642677965048769,0.224390379106021,0.688958773260641,0.838758788221361
"ENSG00000259856",87.2413251170395,0.251258846399431,0.207056057912386,0.122863345979346,0.288938655217971
"ENSG00000259863",67.2693601626469,0.474194193748165,0.265472812838421,0.0163611880152875,0.0624207531728071
"ENSG00000259865",55.0491793327123,0.182441302476754,0.212599939826264,0.26268181514734,0.480593915134522
"ENSG00000259877",48.7032313952989,-0.0239134906220838,0.228653757028482,0.875716105199066,0.940584350246443
"ENSG00000259886",15.9881379059172,1.28018069605967,0.540101766815152,0.00095175157561241,0.00584793378336304
"ENSG00000259891",28.9135309616573,0.00355596538397783,0.234256891959241,0.984483387856046,0.992135432648709
"ENSG00000259901",51.9313700705916,-0.247926818026246,0.235551242095302,0.151068823844685,0.334463473922944
"ENSG00000259917",82.2152062706932,-0.149838738529169,0.183524026039237,0.319961097474936,0.542841379441223
"ENSG00000259924",11.6405091908807,0.103377620069932,0.291867989231254,0.461987383303171,0.673501635040357
"ENSG00000259943",57.7735609790117,-0.0379435651369876,0.19935087294572,0.805508788829337,0.906074546523769
"ENSG00000259953",53.7550713950308,0.618772291455852,0.264020643272495,0.00303130992067076,0.0157309629279087
"ENSG00000259959",28.0628059147778,0.101257547883724,0.245780672642385,0.531805073262777,0.730384378015789
"ENSG00000259972",20.2458450834154,-0.186647345363377,0.290658635585823,0.267475712052627,0.486571152187192
"ENSG00000259976",175.263364333099,-0.197372043485827,0.178361543053569,0.18211966530161,0.379276943825513
"ENSG00000259994",17.555811984785,0.141150705292392,0.297247246493981,0.346048079692354,0.567884300462207
"ENSG00000260000",13.5440763567592,-0.134108679524544,0.291048786528678,0.382248489794986,0.602564203707977
"ENSG00000260005",11.3510197635144,0.141527067378532,0.312985275865332,0.30673431442542,0.529529482002177
"ENSG00000260006",18.8696680544771,0.12638936243092,0.281520193562181,0.414726564374874,0.634192468260823
"ENSG00000260023",11.6532645449699,0.0153154620899888,0.274450980397874,0.913002234722053,0.959183388357834
"ENSG00000260025",38.46640524551,0.123899845044193,0.252244588331302,0.445192830946499,0.660033966623914
"ENSG00000260027",79.9355218146624,0.220432055342579,0.202683336132378,0.169480850492684,0.362602061979707
"ENSG00000260032",9419.20735928444,0.140104361992652,0.0758507893581017,0.0574824511272597,0.165076788182731
"ENSG00000260051",13.9184410043106,0.00883716781816454,0.28234324144888,0.94189585059228,0.972907421200565
"ENSG00000260054",204.485051690497,-0.186019263560311,0.13903672688556,0.135920931287107,0.310665717620277
"ENSG00000260063",7.82060586789034,0.0454791859690011,0.286730459615211,0.724405565825656,0.861685404991585
"ENSG00000260065",83.5252015386342,-0.0173007435122421,0.187208318433893,0.908724904011205,0.956443335043757
"ENSG00000260075",426.540306779681,-0.0340875852969501,0.107030115906693,0.733954327204298,0.867695256751854
"ENSG00000260077",76.9196318315543,-0.762424652520681,0.251189882411577,0.000283506451825998,0.00204142415220158
"ENSG00000260086",8.8346973026133,-0.134894508341024,0.310025874254571,0.335690371091605,0.557892789769305
"ENSG00000260091",32.5432785285807,-0.111109693134677,0.238578890406491,0.494444050793588,0.700750936547429
"ENSG00000260105",22.866085813566,0.186744981022007,0.29187978920706,0.266140086299561,0.48502301139939
"ENSG00000260114",20.8530741141591,-0.177406592041959,0.283178830577604,0.290958224448636,0.512932089754574
"ENSG00000260121",23.1553706746435,0.0394015025358126,0.245756938603715,0.802164801505788,0.903737572415956
"ENSG00000260128",28.6405025019542,0.127920495126523,0.256038959453593,0.436564091081649,0.652957611354636
"ENSG00000260139",12.6236054508277,-0.34226255686714,0.456629674339594,0.0666201492130332,0.184179243101699
"ENSG00000260160",10.8388959908805,0.00853557171797307,0.275041797440728,0.951007695066338,0.977149808526556
"ENSG00000260176",48.4152581365233,-0.435826477176061,0.280024084527108,0.0291316123234829,0.0986468553602373
"ENSG00000260196",21.2734298433985,-0.0393616827945156,0.24762838476039,0.797316166190452,0.901404808768944
"ENSG00000260197",8.80358010016163,0.0774067711836207,0.303921779606993,0.513167049060503,0.714891148770738
"ENSG00000260230",44.5322330312362,-0.914932539749166,0.312668261088195,0.000310138561936281,0.00220525260235412
"ENSG00000260231",67.549988923407,-0.0855660719341518,0.197009572261355,0.579348263046384,0.766265930521671
"ENSG00000260233",11.3769847614703,-0.069383196190395,0.28721605783399,0.596997985612856,0.778852179013518
"ENSG00000260236",19.2142661875263,-0.225073327454445,0.314336141239,0.193311732813901,0.394224811720264
"ENSG00000260244",67.902309339083,-0.183405267841028,0.224084820812105,0.26809841537426,0.487334206084471
"ENSG00000260257",9.57098269229967,0.0991566629652551,0.301622753830647,0.438086678753893,0.654089472129289
"ENSG00000260260",71.1201203796936,0.170561942188269,0.198520503812655,0.277538212042136,0.498131495271929
"ENSG00000260261",29.1708678898555,-0.230443238153792,0.27747633421782,0.194748982810648,0.396121530293329
"ENSG00000260267",31.4327158505038,-0.231135453832383,0.302977774120929,0.184748006521224,0.382805594038386
"ENSG00000260276",10.4077529251213,0.0966331661811345,0.291601184392036,0.48577988774155,0.694207493299233
"ENSG00000260279",22.0390919776159,-0.414129679206092,0.401424848677814,0.0533699860795062,0.156572085730155
"ENSG00000260285",61.7453586419132,-0.258492079799058,0.24107965318092,0.137850052472628,0.313778558611402
"ENSG00000260290",167.087435702126,-0.261167153263854,0.147479243859938,0.0455743861674917,0.139163295829934
"ENSG00000260296",11.9265958492293,0.155950682647772,0.313297917782868,0.289976738503318,0.512171316612269
"ENSG00000260306",32.4347145163292,-0.0753081495336659,0.237260236543297,0.636181084144603,0.806111170789277
"ENSG00000260329",18.4814526126537,0.00934714719278365,0.255019961065703,0.95222001779216,0.977760206044286
"ENSG00000260336",1166.88734448259,0.271761619520884,0.113822185127386,0.0101408498711564,0.0427802604122297
"ENSG00000260349",25.6909696592579,0.140682964880512,0.26162340878732,0.39233134662717,0.613043124811647
"ENSG00000260359",39.2811262648329,0.0734677274044753,0.220168318249723,0.646842598074432,0.812953284446564
"ENSG00000260367",9.12236231780274,-0.00387296506294112,0.280160275487347,0.974965918665038,0.9873802479831
"ENSG00000260396",17.2989336884429,1.24898370582057,0.541090262174914,0.0010329131834188,0.00629072557505261
"ENSG00000260400",16.0096144024957,0.0769301166787743,0.272842375484149,0.602290359095204,0.783232314648489
"ENSG00000260404",132.458711062306,-0.215906938169627,0.176464072914586,0.143264901964365,0.322322528047534
"ENSG00000260447",10.5108899245184,-0.0333236808183427,0.281346423399338,0.801719256033103,0.90352660417801
"ENSG00000260455",11.7144081764739,-2.05672860376759,0.731368547126491,0.000217839128355228,0.00161251479669196
"ENSG00000260461",59.3966367600727,0.0654743098707277,0.196287141251011,0.672973996344668,0.829298624912181
"ENSG00000260464",9.71512721745776,-0.0285530437798101,0.286299892427888,0.815131263874121,0.911707673221115
"ENSG00000260482",264.339581658538,-0.26565510991651,0.144918379647609,0.0390274249958963,0.123583122539953
"ENSG00000260517",27.549550459253,-0.399339287234874,0.353504230597745,0.056440294934391,0.163128375954572
"ENSG00000260518",13.2204958824967,-0.0172175658082245,0.267252461031972,0.903841662739498,0.954451274804321
"ENSG00000260521",23.3943178870575,-0.0136238315702455,0.240953272897675,0.928702507224771,0.966463553448967
"ENSG00000260526",15.763163558879,-0.0289556217339042,0.263637268076787,0.842125973552841,0.924761639454969
"ENSG00000260528",137.253310516403,-0.413300962824165,0.178015946646041,0.00672143906942235,0.0306285015914699
"ENSG00000260534",37.2952918020252,-0.0191870479185332,0.220631480964865,0.900356010411598,0.95301874825984
"ENSG00000260539",465.996104688331,0.0925493999607446,0.118229647223576,0.398500619024391,0.618906492140031
"ENSG00000260549",79.3219997439784,0.825562476163305,0.220763803810864,2.15292754453413e-05,0.000206055279867868
"ENSG00000260552",76.8279018243419,-0.0326273852833883,0.185166134328463,0.827639587154885,0.918026105361748
"ENSG00000260563",57.5702241676296,0.0431578150913948,0.199015446029253,0.781599499036702,0.893164310818226
"ENSG00000260565",247.241999539389,-0.391519726130441,0.146298224219192,0.00281637594637144,0.0148006887922674
"ENSG00000260578",73.2531930130897,-0.701382260454637,0.294024602152105,0.00195778577874145,0.0108521752785548
"ENSG00000260588",15.7474470900946,-0.0721647811461912,0.268483004014873,0.628554320565241,0.801189516443989
"ENSG00000260589",14.2039241976518,-0.382483999221403,0.439660803410843,0.0637037344470208,0.17822440608273
"ENSG00000260597",5.68091566184912,0.140141415745058,0.341071945432958,0.177956781772816,0.374270783208928
"ENSG00000260618",15.8270497772064,-0.01080211189434,0.265019894799806,0.938699577847846,0.971480306433204
"ENSG00000260628",59.1632360377265,0.112672830608453,0.201176354618858,0.474057198264782,0.683822733907883
"ENSG00000260630",34.4046925855552,-0.579404683446814,0.379656688124799,0.0155400324588631,0.0599494139208023
"ENSG00000260641",112.198216214528,0.0654567449590625,0.173677710086007,0.650338047744254,0.815243616614822
"ENSG00000260644",33.3960204613628,-0.0482859856932495,0.238450762540961,0.758847564829419,0.880626123061957
"ENSG00000260686",23.6968256314636,-0.0257497915276405,0.243824556475598,0.868024974730829,0.936410717669841
"ENSG00000260693",73.8839799814406,-0.288259722289272,0.219296043292749,0.0887945837779607,0.227132384768655
"ENSG00000260708",15.6482177149007,-0.0508404575424515,0.26647106506976,0.72787644666944,0.863709245597457
"ENSG00000260729",8.49977843074705,0.170655914718474,0.333738561946962,0.226901033751932,0.437256102664545
"ENSG00000260735",13.9653773358553,0.0250609652884352,0.266892852765513,0.863924947389685,0.934720627676336
"ENSG00000260747",84.788936320958,-0.0736885636718846,0.174559726702101,0.612535711640247,0.789698355599149
"ENSG00000260751",13.0002166601466,-0.151757774851952,0.313138452061023,0.290325001829274,0.512360030876077
"ENSG00000260765",29.7182599978912,0.0507537893268695,0.238157509182253,0.750327276099532,0.87526755283249
"ENSG00000260766",56.232859489434,0.0463661779860873,0.202466311994791,0.767353701134901,0.885851559824347
"ENSG00000260774",17.094389654194,-0.0716685752653671,0.26796428692888,0.631131138224057,0.803301815320688
"ENSG00000260778",10.4149560712167,0.00636633975083744,0.274773841090041,0.964412996742725,0.982529041985407
"ENSG00000260781",63.3405950230262,0.193505363202245,0.221221313588999,0.242930899633748,0.457106713188399
"ENSG00000260793",24.0465269551036,-0.0302291082419779,0.257779812569319,0.837147081435187,0.922651943385468
"ENSG00000260804",232.8868844868,0.180239062989927,0.154645417256971,0.181372040371074,0.378147032914365
"ENSG00000260805",11.4202711691773,-0.0256700711174383,0.272452820335607,0.853536823257239,0.929683898185355
"ENSG00000260807",9.31397263064158,-1.08084654214127,0.960743881909433,0.00732693784787998,0.0328674316584015
"ENSG00000260809",16.0873540848349,-0.160340012292687,0.293334466847805,0.317316034691859,0.540342387825373
"ENSG00000260822",146.303355329673,0.762906434581135,0.184914373192356,4.89170689850189e-06,5.35506383163175e-05
"ENSG00000260833",25.8310222600643,-0.11681752286248,0.271851218565841,0.452020723912766,0.665933061167889
"ENSG00000260837",12.5885786669353,-0.0870216533199763,0.297528260045571,0.480245181924812,0.689399622802887
"ENSG00000260841",69.4393262600142,1.15041183192672,0.239843662177064,1.32421506494864e-07,1.93627076809583e-06
"ENSG00000260852",103.802211933665,-0.562925667768423,0.202548416938686,0.00111038699005494,0.00670229848376164
"ENSG00000260853",16.6701124131049,0.0010003288533402,0.264043797620695,0.995938889822374,0.997923191178658
"ENSG00000260855",47.4037599670877,-0.250877579404071,0.249139598908658,0.153130564662718,0.337586988727746
"ENSG00000260872",16.3066150116492,-0.103020026782468,0.275628482455271,0.497179484207249,0.702842214809495
"ENSG00000260884",11.7674923769502,-0.151209412115158,0.307797421211483,0.310909936035057,0.53345602689675
"ENSG00000260910",26.1955361708452,0.806939682855643,0.688883986423553,0.00866003613660665,0.0375743685550651
"ENSG00000260912",26.3484799769167,-0.150821911192904,0.260558854916111,0.363866646077601,0.584057308968503
